36,56,10,2,1,3,1,2,6,1,137,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
37,58,5,4,7,3,1,2,6,1,366,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
38,32,3,2,4,3,1,2,6,1,314,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
39,38,1,3,6,1,1,2,6,1,160,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
40,57,1,2,7,1,3,2,6,1,212,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
41,44,1,2,7,3,1,2,6,1,188,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
42,42,10,3,6,1,1,2,6,1,22,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
43,57,1,2,7,3,3,2,6,1,616,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
44,40,2,2,3,1,3,2,6,1,178,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
45,35,1,2,7,3,1,2,6,1,355,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
46,45,2,2,3,3,1,2,6,1,225,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
47,39,4,2,1,1,3,2,6,1,266,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
48,60,1,2,4,1,1,2,6,1,253,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
49,55,2,2,1,1,1,2,6,1,269,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
50,55,10,2,6,3,1,2,6,1,135,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
51,50,5,2,7,1,3,2,6,1,161,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
52,45,8,2,4,3,1,2,6,1,787,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
53,55,11,2,6,3,3,2,6,1,145,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
54,25,10,3,7,3,1,2,6,1,174,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
55,47,3,2,7,1,1,2,6,1,449,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
56,51,2,2,3,3,1,2,6,1,812,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
57,42,2,2,2,3,1,2,6,1,164,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
58,42,2,2,2,1,1,2,6,1,366,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
59,48,1,2,4,1,1,2,6,1,357,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
60,37,1,2,7,1,1,2,6,1,232,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
61,33,1,2,8,3,1,2,6,1,273,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
62,56,1,2,3,3,1,2,6,1,158,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
63,44,5,1,7,3,1,2,6,1,172,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
64,47,1,2,7,3,1,2,6,1,176,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
65,57,12,2,8,1,1,2,6,1,211,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
66,37,1,2,7,3,1,2,6,1,214,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
67,33,8,2,4,3,1,2,6,1,337,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
68,55,5,2,8,3,1,2,6,1,272,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
69,42,2,2,3,1,1,2,6,1,208,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
70,51,2,2,1,2,2,2,6,1,212,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
71,38,1,2,4,1,1,2,6,1,165,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
72,49,3,2,7,3,1,2,6,1,1042,1,999,0,2,1.1,93.994,-36.4,4.857,5191,1
73,38,10,3,7,1,3,2,6,1,20,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
74,31,1,1,4,1,1,2,6,1,246,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
75,41,5,2,2,1,1,2,6,1,529,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
76,39,1,2,7,3,3,2,6,1,192,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
77,49,10,2,3,1,1,2,6,1,1467,1,999,0,2,1.1,93.994,-36.4,4.857,5191,1
78,34,1,2,4,3,1,2,6,1,188,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
79,35,1,2,7,3,1,2,6,1,180,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
80,57,12,2,8,3,1,2,6,1,48,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
81,60,1,2,8,1,3,2,6,1,213,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
82,45,8,2,6,3,1,2,6,1,221,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
83,53,1,1,7,1,1,2,6,1,287,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
84,37,10,3,6,1,1,2,6,1,197,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
85,44,2,2,2,1,1,2,6,1,257,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
86,54,8,2,8,3,1,2,6,1,229,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
87,52,1,1,7,1,1,2,6,1,197,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
88,52,1,1,7,1,1,2,6,1,190,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
89,43,8,3,4,1,1,2,6,1,21,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
90,34,4,2,2,3,1,2,6,1,300,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
91,35,1,2,4,3,1,2,6,1,123,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
92,42,3,2,8,3,1,2,6,1,293,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
93,43,10,2,8,3,3,2,6,1,325,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
94,60,6,1,7,1,1,2,6,1,514,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
95,58,11,2,1,1,1,2,6,1,849,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
96,55,2,2,3,3,1,2,6,1,212,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
97,37,5,2,7,1,1,2,6,1,337,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
98,36,2,2,4,1,1,2,6,1,286,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
99,52,1,1,7,1,1,2,6,1,247,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
100,57,2,1,8,3,1,2,6,1,518,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
101,56,1,2,8,3,1,2,6,1,364,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
102,48,2,1,1,3,1,2,6,1,178,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
103,40,2,2,4,3,1,2,6,1,98,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
104,49,2,1,4,1,1,2,6,1,439,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
105,41,8,2,4,1,1,2,6,1,139,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
106,45,10,2,4,3,1,2,6,1,79,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
107,32,1,2,7,3,3,2,6,1,175,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
108,42,1,2,7,1,3,2,6,1,262,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
109,50,1,2,2,1,1,2,6,1,61,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
110,31,10,1,6,3,3,2,6,1,78,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
111,56,6,2,1,3,1,2,6,1,102,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
112,41,10,2,6,3,1,2,6,1,579,1,999,0,2,1.1,93.994,-36.4,4.857,5191,1
113,41,10,2,6,1,1,2,6,1,677,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
114,37,2,2,2,3,1,2,6,1,345,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
115,52,5,2,7,1,1,2,6,1,185,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
116,39,5,1,7,1,1,2,6,1,207,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
117,39,4,2,1,1,1,2,6,1,69,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
118,56,2,2,1,1,1,2,6,1,100,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
119,34,8,2,4,3,1,2,6,1,125,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
120,56,5,2,8,3,1,2,6,1,70,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
121,39,5,2,7,3,1,2,6,1,193,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
122,53,2,2,1,3,1,2,6,1,136,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
123,38,12,1,4,3,1,2,6,1,73,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
124,42,2,2,1,3,1,2,6,1,528,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
125,42,2,2,1,1,1,2,6,1,541,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
126,35,1,3,4,3,1,2,6,1,338,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
127,51,2,2,1,3,1,2,6,1,87,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
128,56,3,2,8,3,1,2,6,1,46,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
129,56,3,2,8,1,1,2,6,1,204,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
130,40,2,2,8,3,3,2,6,1,155,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
131,36,2,2,3,3,3,2,6,1,98,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
132,51,2,2,8,3,1,2,6,1,71,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
133,51,2,2,8,1,1,2,6,1,243,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
134,43,10,3,6,3,1,2,6,1,186,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
135,59,8,2,4,1,1,2,6,1,579,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
136,24,5,3,7,3,1,2,6,1,165,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
137,37,2,3,3,3,3,2,6,1,163,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
138,40,2,2,3,1,1,2,6,1,46,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
139,42,2,2,3,1,1,2,6,1,559,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
140,39,8,1,4,1,1,2,6,1,2033,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
141,37,3,2,2,1,1,2,6,1,85,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
142,38,8,2,4,3,3,2,6,1,506,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
143,56,1,1,8,1,1,2,6,1,114,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
144,40,2,2,8,1,1,2,6,1,114,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
145,36,8,2,4,1,1,2,6,1,427,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
146,45,10,2,7,3,3,2,6,1,292,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
147,43,8,2,4,1,1,2,6,1,93,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
148,46,5,2,3,1,1,2,6,1,128,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
149,51,1,3,2,1,1,2,6,1,303,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
150,28,8,2,4,3,1,2,6,1,81,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
151,37,2,2,3,1,1,2,6,1,270,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
152,34,10,2,4,1,1,2,6,1,228,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
153,46,2,2,2,3,1,2,6,1,240,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
154,42,2,2,3,3,3,2,6,1,673,2,999,0,2,1.1,93.994,-36.4,4.857,5191,1
155,36,1,2,7,3,1,2,6,1,233,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
156,54,2,2,1,1,1,2,6,1,102,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
157,57,5,2,7,1,1,2,6,1,461,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
158,51,10,2,2,1,1,2,6,1,250,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
159,54,6,2,4,1,1,2,6,1,130,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
160,49,2,2,1,1,1,2,6,1,252,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
161,34,1,2,7,3,1,2,6,1,138,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
162,38,2,3,3,3,1,2,6,1,179,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
163,45,5,1,7,1,1,2,6,1,19,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
164,42,10,2,7,1,1,2,6,1,228,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
165,34,2,3,3,3,1,2,6,1,55,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
166,48,2,2,1,3,1,2,6,1,717,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
167,37,1,2,4,3,1,2,6,1,313,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
168,34,2,3,3,1,1,2,6,1,289,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
169,40,1,2,3,3,1,2,6,1,683,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
170,43,2,2,2,3,1,2,6,1,1077,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
171,33,8,2,4,1,1,2,6,1,146,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
172,32,8,3,2,1,1,2,6,1,167,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
173,39,2,2,4,3,1,2,6,1,356,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
174,43,1,2,8,1,1,2,6,1,277,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
175,44,2,2,3,3,1,2,6,1,172,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
176,35,9,3,7,1,1,2,6,1,218,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
177,35,11,2,6,1,1,2,6,1,67,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
178,36,8,3,1,1,1,2,6,1,291,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
179,35,9,3,7,3,1,2,6,1,248,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
180,36,9,3,3,3,1,2,6,1,256,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
181,55,4,1,7,1,1,2,6,1,286,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
182,59,1,2,7,1,1,2,6,1,477,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
183,57,6,2,8,1,1,2,6,1,611,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
184,39,4,2,1,3,1,2,6,1,381,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
185,30,2,3,8,3,1,2,6,1,251,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
186,30,2,3,8,3,3,2,6,1,408,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
187,40,8,2,4,1,1,2,6,1,322,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
188,35,1,2,4,3,1,2,6,1,216,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
189,43,10,2,8,1,1,2,6,1,366,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
190,36,8,3,2,3,1,2,6,1,210,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
191,46,10,2,1,3,1,2,6,1,288,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
192,58,6,2,7,1,1,2,6,1,132,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
193,42,10,2,7,1,1,2,6,1,64,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
194,35,1,3,7,1,1,2,6,1,209,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
195,43,6,2,1,1,1,2,6,1,410,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
196,45,2,2,1,3,3,2,6,1,177,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
197,50,8,1,6,3,1,2,6,1,165,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
198,32,5,1,1,3,1,2,6,1,127,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
199,39,1,2,4,1,1,2,6,1,357,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
200,52,7,2,7,1,1,2,6,1,175,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
201,56,2,2,1,1,1,2,6,1,136,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
202,48,1,2,4,1,1,2,6,1,125,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
203,33,8,2,4,1,3,2,6,1,189,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
204,57,6,2,4,1,1,2,6,1,238,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
205,34,5,2,7,3,1,2,6,1,18,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
206,34,8,3,3,1,1,2,6,1,730,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
207,30,10,2,7,1,1,2,6,1,40,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
208,32,10,3,6,1,1,2,6,1,79,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
209,36,10,3,4,3,1,2,6,1,142,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
210,36,2,3,4,1,3,2,6,1,389,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
211,40,10,1,6,1,1,2,6,1,151,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
212,41,2,2,1,3,1,2,6,1,211,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
213,51,8,2,2,3,1,2,6,1,117,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
214,28,8,2,8,1,1,2,6,1,408,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
215,53,8,2,4,3,3,2,6,1,370,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
216,43,10,2,8,3,1,2,6,1,200,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
217,33,1,2,4,1,3,2,6,1,181,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
218,27,2,3,2,2,2,2,6,1,119,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
219,42,10,2,4,1,1,2,6,1,361,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
220,42,1,2,7,1,1,2,6,1,67,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
221,34,7,3,7,3,1,2,6,1,150,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
222,31,9,3,7,1,1,2,6,1,332,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
223,40,7,2,1,1,1,2,6,1,58,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
224,52,11,2,4,3,1,2,6,1,151,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
225,49,4,2,3,1,1,2,6,1,152,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
226,32,1,3,4,1,1,2,6,1,611,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
227,49,4,3,4,3,3,2,6,1,110,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
228,50,2,2,3,1,1,2,6,1,463,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
229,34,8,2,4,1,1,2,6,1,962,1,999,0,2,1.1,93.994,-36.4,4.857,5191,0
230,47,10,3,3,1,1,2,6,1,10,4,999,0,2,1.1,93.994,-36.4,4.857,5191,0
231,51,6,2,6,1,1,2,6,1,118,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
232,47,2,2,2,1,1,2,6,1,92,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
233,53,1,2,3,1,1,2,6,1,189,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
234,36,2,2,3,3,1,2,6,1,75,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
235,42,2,1,3,3,1,2,6,1,189,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
236,44,2,1,2,1,1,2,6,1,55,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
237,39,4,2,3,3,1,2,6,1,935,3,999,0,2,1.1,93.994,-36.4,4.857,5191,1
238,37,1,3,4,3,3,2,6,1,56,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
239,60,2,2,8,3,1,2,6,1,5,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
240,36,8,2,4,1,1,2,6,1,225,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
241,42,5,1,7,3,1,2,6,1,125,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
242,53,10,1,6,1,3,2,6,1,206,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
243,45,2,2,1,3,1,2,6,1,164,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
244,37,10,3,6,3,1,2,6,1,98,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
245,47,7,2,6,1,1,2,6,1,446,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
246,49,2,1,4,1,3,2,6,1,742,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
247,36,1,2,7,3,1,2,6,1,120,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
248,35,8,1,4,1,1,2,6,1,122,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
249,38,8,3,4,1,1,2,6,1,357,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
250,50,2,1,4,1,3,2,6,1,200,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
251,59,6,2,6,1,1,2,6,1,107,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
252,43,12,2,8,3,1,2,6,1,267,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
253,46,2,2,8,1,1,2,6,1,209,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
254,42,1,2,7,3,1,2,6,1,261,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
255,41,2,2,1,3,1,2,6,1,83,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
256,54,5,1,7,3,1,2,6,1,106,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
257,27,1,3,7,1,1,2,6,1,106,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
258,36,1,2,4,1,1,2,6,1,108,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
259,40,5,2,7,3,1,2,6,1,358,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
260,34,1,3,3,1,1,2,6,1,453,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
261,33,1,1,4,1,1,2,6,1,364,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
262,56,6,2,2,1,1,2,6,1,136,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
263,42,2,2,3,1,1,2,6,1,173,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
264,43,8,2,4,3,1,2,6,1,241,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
265,54,5,3,3,3,1,2,6,1,224,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
266,53,1,3,2,3,3,2,6,1,148,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
267,42,10,3,8,1,1,2,6,1,230,2,999,0,2,1.1,93.994,-36.4,4.857,5191,0
268,40,8,2,2,1,1,2,6,1,199,3,999,0,2,1.1,93.994,-36.4,4.857,5191,0
